,0
0.2751498059799471,1.3735239337290108
-0.880379501515202,-0.4460248781963513
-0.1969610148747431,-0.302072753504789
0.5949668136557049,1.6859700560148518
1.977033168254516,-0.2697364119890498
0.3208379499336268,1.071315134516494
-0.9317786634630916,-0.3138085285408751
0.5188199070662388,-0.2445523453880067
0.2675351153210005,-0.5782412278518274
-0.8670537928620453,-0.6424605976844873
-1.198292836526223,-1.1285130830846186
0.3817554752051997,-0.6286093610539136
-0.7052416163594297,-0.2609219886786847
0.4045995471820395,0.1143206036768571
0.5645080510199185,-0.1438160789838344
3.260108544287021,3.1364085958020262
-0.8898978648388852,-0.8552659604633013
1.249830210325114,1.2476036007237956
0.5416639790430786,-0.0241917626288797
0.1190486474715414,1.3368811168244932
-0.9051272461567784,-0.3641766617429613
-0.3226034107473623,-0.8678579937638228
1.668638196567178,2.10386186515926
0.5626043783551818,0.6180019356977187
-0.0694149463373873,0.0387684038737278
-1.1031092032893903,-0.5152810613492198
-0.2997593387705224,0.5424497358945894
-0.7452187423188995,-1.107106626473732
0.033383377558392,1.2476036007237956
-0.7509297603131094,-0.5278730946497413
0.5911594683262317,1.7386928994441355
0.6711137202451711,-0.0367837959294013
-0.4996449685678711,-0.3012164952403536
-0.5091633318915544,-1.1826588262768614
-0.8061362675904724,-1.1700667929763398
0.4160215831704595,1.726100866143614
-0.3397364647299922,0.0513604371742494
-0.0656076010079139,-0.0871519291314874
-1.1183385846072835,-0.616017327753392
-0.8061362675904724,-0.5278730946497413
-0.9051272461567784,-0.3830647116937436
0.2104249353789008,-0.0682638791807051
0.1514110827720645,-0.5152810613492198
1.287903663619847,-0.017895745978619
-1.006021897387821,-1.2330269594789474
-0.7680628142957393,-1.2078428928779044
0.3132232592746801,-0.5542534044143339
-0.1208141082852769,-0.8552659604633013
0.0904935575004916,0.8068824352055417
-0.7851958682783692,-0.8867460437146051
-1.0479026960120277,-0.7683809306897027
-0.2673969034699993,-0.5152810613492198
0.3170306046041535,-0.0871519291314874
0.6730173929099078,-0.705420764187095
-1.5143024988725078,-1.8387037612340331
-0.3397364647299922,-0.345288611792179
5.635892029878365,7.102899085466311
-0.5548514758452341,-0.9962967334291424
-1.270632397786216,-0.4586169114968728
-0.3644842093715686,-0.263440395338789
-0.4215943893136683,-0.9402621852418216
0.6615953569214879,0.4821338963850912
-1.14879734724307,-0.8300818938622582
7.855574356961303,-0.263440395338789
-0.4273054073078782,-0.099743962432009
-0.3111813747589423,-0.6412013943544351
0.8881324040251497,0.5991138857469364
